"geo_id","dataset_id","year","variable","value","NCESSCH","SCHNAM","domain","subdomain","indicator","geo_name","geo_level","metro_area"
"US24005401302",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","71.052628",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4013.02, Baltimore County, Maryland","Tract",NA
"US24005401400",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","69.64286",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4014, Baltimore County, Maryland","Tract",NA
"US24005401400",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","51.666664",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4014, Baltimore County, Maryland","Tract",NA
"US24005401503",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","60.526318",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.03, Baltimore County, Maryland","Tract",NA
"US24005401503",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.03, Baltimore County, Maryland","Tract",NA
"US24005401504",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","41.666664",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.04, Baltimore County, Maryland","Tract",NA
"US24005401504",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.04, Baltimore County, Maryland","Tract",NA
"US24005401505",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","9.89011",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.05, Baltimore County, Maryland","Tract",NA
"US24005401505",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","90.196075",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.05, Baltimore County, Maryland","Tract",NA
"US24005401506",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","67.295601",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.06, Baltimore County, Maryland","Tract",NA
"US24005401506",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","60.666668",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.06, Baltimore County, Maryland","Tract",NA
"US24005401507",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","29.88048",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.07, Baltimore County, Maryland","Tract",NA
"US24005401507",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","84.120171",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4015.07, Baltimore County, Maryland","Tract",NA
"US24005402201",2,"2008-2012","Children aged 3-4 enrolled in school (percent)",NA,NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4022.01, Baltimore County, Maryland","Tract",NA
"US24005402201",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4022.01, Baltimore County, Maryland","Tract",NA
"US24005402202",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4022.02, Baltimore County, Maryland","Tract",NA
"US24005402202",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","29.729731",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4022.02, Baltimore County, Maryland","Tract",NA
"US24005402302",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","82.38636",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.02, Baltimore County, Maryland","Tract",NA
"US24005402302",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","29.943502",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.02, Baltimore County, Maryland","Tract",NA
"US24005402303",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","80.294121",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.03, Baltimore County, Maryland","Tract",NA
"US24005402303",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","57.068062",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.03, Baltimore County, Maryland","Tract",NA
"US24005402304",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","91.489365",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.04, Baltimore County, Maryland","Tract",NA
"US24005402304",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","53.513515",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.04, Baltimore County, Maryland","Tract",NA
"US24005402305",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","14.414414",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.05, Baltimore County, Maryland","Tract",NA
"US24005402305",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","50.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.05, Baltimore County, Maryland","Tract",NA
"US24005402306",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","67.289719",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.06, Baltimore County, Maryland","Tract",NA
"US24005402306",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","37.68116",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.06, Baltimore County, Maryland","Tract",NA
"US24005402307",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","23.529411",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.07, Baltimore County, Maryland","Tract",NA
"US24005402307",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","85.840706",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4023.07, Baltimore County, Maryland","Tract",NA
"US24005402403",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","86.163521",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.03, Baltimore County, Maryland","Tract",NA
"US24005402403",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.03, Baltimore County, Maryland","Tract",NA
"US24005402404",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","48.730965",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.04, Baltimore County, Maryland","Tract",NA
"US24005402404",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","79.797974",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.04, Baltimore County, Maryland","Tract",NA
"US24005402405",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","61.538464",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.05, Baltimore County, Maryland","Tract",NA
"US24005402405",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.05, Baltimore County, Maryland","Tract",NA
"US24005402406",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","9.6153851",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.06, Baltimore County, Maryland","Tract",NA
"US24005402406",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","44.725739",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.06, Baltimore County, Maryland","Tract",NA
"US24005402407",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","0.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.07, Baltimore County, Maryland","Tract",NA
"US24005402407",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","73.333336",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4024.07, Baltimore County, Maryland","Tract",NA
"US24005402503",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","44.881889",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4025.03, Baltimore County, Maryland","Tract",NA
"US24005402503",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","69.811317",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4025.03, Baltimore County, Maryland","Tract",NA
"US24005402504",2,"2008-2012","Children aged 3-4 enrolled in school (percent)","100.0",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4025.04, Baltimore County, Maryland","Tract",NA
"US24005402504",2,"2013-2017","Children aged 3-4 enrolled in school (percent)","74.074074",NA,NA,"Resources","Education and Extracurriculars","Early childhood education availability","Census Tract 4025.04, Baltimore County, Maryland","Tract",NA
